sector,year_quarter,z_t
info-com,2018-01-01,0.03441480960912218
info-com,2018-04-01,-0.10287228573551398
info-com,2018-07-01,-0.1742056867657235
info-com,2018-10-01,-0.09242867931756857
info-com,2019-01-01,-1.2450540932450753
info-com,2019-04-01,-1.612356721929614
info-com,2019-07-01,-1.7720739895688857
info-com,2019-10-01,-1.727804315021358
info-com,2020-01-01,-1.4533391745176383
info-com,2020-04-01,1.2875945994667117
info-com,2020-07-01,1.5658515058993627
info-com,2020-10-01,1.3733938103237504
info-com,2021-01-01,1.2273685564623429
info-com,2021-04-01,0.9398048792736627
info-com,2021-07-01,-0.1881170053846813
info-com,2021-10-01,-0.5393775853639519
info-com,2022-01-01,-1.1792605549716535
info-com,2022-04-01,-0.8019701130396644
info-com,2022-07-01,-1.2404052841766484
info-com,2022-10-01,-2.1276250648826442
info-com,2023-01-01,-2.1879283302714363
public,2010-07-01,-1.474542019343519
public,2010-10-01,-0.6874930474861256
public,2011-01-01,-0.8153191318281904
public,2011-04-01,0.22004463973775526
public,2011-07-01,0.21859938498667
public,2011-10-01,0.6431747101043788
public,2012-01-01,0.08393753114833258
public,2012-04-01,-0.1319457249273654
public,2012-07-01,1.6936894970811371
public,2012-10-01,1.727847146960806
public,2013-01-01,1.978679216762738
public,2013-04-01,1.7306187253880077
public,2013-07-01,0.2303507175110862
public,2013-10-01,0.5321179221712179
public,2014-01-01,0.4840041675172614
public,2014-04-01,-0.08937043046436824
public,2014-07-01,-0.22970573582107642
public,2014-10-01,-0.458777039492336
public,2015-01-01,-0.8805948040148914
public,2015-04-01,-0.6648025352231285
public,2015-07-01,-0.24877702734735876
public,2015-10-01,0.6755493662101129
public,2016-01-01,1.0469166369520666
public,2016-04-01,-0.3220532678216356
public,2016-07-01,-0.7559207771085579
public,2016-10-01,-0.6778044264184496
public,2017-01-01,-0.5647998701932443
public,2017-04-01,-0.470531090625179
public,2017-07-01,0.019498402155194293
public,2017-10-01,0.006718938881129047
public,2018-01-01,0.06129808825939621
public,2018-04-01,0.04076446242022053
public,2018-07-01,-0.2325375457999772
public,2018-10-01,-0.3886201657824079
public,2019-01-01,-1.3301830421084055
public,2019-04-01,-1.713807248452004
public,2019-07-01,-1.2664220786373692
public,2019-10-01,-1.5717631085151684
public,2020-01-01,-0.7570497244421145
public,2020-04-01,-0.8870924908580546
public,2020-07-01,0.48368288515933533
public,2020-10-01,0.6992593758603997
public,2021-01-01,0.7276421385445503
public,2021-04-01,0.25957365718683667
public,2021-07-01,-0.2013647335059671
public,2021-10-01,-0.4824957267749806
public,2022-01-01,-1.5171133276561497
public,2022-04-01,-1.6795857459970935
public,2022-07-01,-1.4528279076902348
public,2022-10-01,-1.4563672336965499
public,2023-01-01,-2.0036269065259913
services,2010-07-01,-2.020279797413202
services,2010-10-01,-1.1821312371915316
services,2011-01-01,-1.1756948218075196
services,2011-04-01,-1.5030710204440172
services,2011-07-01,-0.7505855672019381
services,2011-10-01,-0.834454130840007
services,2012-01-01,-0.8109215756705673
services,2012-04-01,0.3719423948355218
services,2012-07-01,0.39883351088310326
services,2012-10-01,0.4176931588863493
services,2013-01-01,0.5623102752915459
services,2013-04-01,0.9513972865412671
services,2013-07-01,0.9504676599100814
services,2013-10-01,0.29948659545098133
services,2014-01-01,-0.40102660459003836
services,2014-04-01,-0.4186898565126623
services,2014-07-01,-0.637181440425049
services,2014-10-01,-0.6752004163781271
services,2015-01-01,-0.3559288433932075
services,2015-04-01,-0.7371807071090845
services,2015-07-01,-0.8027128863842969
services,2015-10-01,-0.6862332360651762
services,2016-01-01,-0.7383025292334855
services,2016-04-01,-0.5993415500774326
services,2016-07-01,-0.13150333676050832
services,2016-10-01,0.13343265146257993
services,2017-01-01,0.3484926801290515
services,2017-04-01,0.7536005406879283
services,2017-07-01,0.15834740941386083
services,2017-10-01,0.20511578521650942
