sector,month,rating_prev,rating,n
BZ,2013-10-01,D,D,2
BZ,2013-11-01,A,A,24
BZ,2013-11-01,A,AAA,1
BZ,2013-11-01,AAA,AAA,4
BZ,2013-11-01,B,B,10
BZ,2013-11-01,BB,BB,28
BZ,2013-11-01,BBB,BBB,32
BZ,2013-11-01,C,C,6
BZ,2013-11-01,D,D,2
BZ,2013-12-01,A,A,24
BZ,2013-12-01,AAA,AAA,6
BZ,2013-12-01,B,B,10
BZ,2013-12-01,BB,BB,28
BZ,2013-12-01,BBB,BBB,32
BZ,2013-12-01,C,C,6
BZ,2013-12-01,D,D,2
BZ,2014-01-01,A,A,24
BZ,2014-01-01,AAA,AAA,6
BZ,2014-01-01,B,B,10
BZ,2014-01-01,BB,BB,28
BZ,2014-01-01,BBB,BB,1
BZ,2014-01-01,BBB,BBB,30
BZ,2014-01-01,C,C,6
BZ,2014-01-01,D,D,2
BZ,2014-02-01,A,A,24
BZ,2014-02-01,AAA,AAA,6
BZ,2014-02-01,B,B,8
BZ,2014-02-01,B,BB,1
BZ,2014-02-01,BB,BB,30
BZ,2014-02-01,BBB,BBB,30
BZ,2014-02-01,C,C,6
BZ,2014-02-01,D,D,2
BZ,2014-03-01,A,A,24
BZ,2014-03-01,AAA,AAA,6
BZ,2014-03-01,B,B,8
BZ,2014-03-01,BB,BB,32
BZ,2014-03-01,BBB,BB,1
BZ,2014-03-01,BBB,BBB,28
BZ,2014-03-01,C,C,6
BZ,2014-03-01,D,D,2
BZ,2014-04-01,A,A,24
BZ,2014-04-01,AAA,AAA,6
BZ,2014-04-01,B,B,6
BZ,2014-04-01,B,BB,1
BZ,2014-04-01,BB,BB,34
BZ,2014-04-01,BBB,BBB,28
BZ,2014-04-01,C,C,6
BZ,2014-04-01,D,D,2
BZ,2014-05-01,A,A,24
BZ,2014-05-01,AAA,AAA,6
BZ,2014-05-01,B,B,6
BZ,2014-05-01,BB,BB,36
BZ,2014-05-01,BBB,BBB,28
BZ,2014-05-01,C,C,6
BZ,2014-05-01,D,D,2
BZ,2014-06-01,A,A,24
BZ,2014-06-01,AAA,AAA,6
BZ,2014-06-01,B,B,6
BZ,2014-06-01,BB,BB,36
BZ,2014-06-01,BBB,BBB,28
BZ,2014-06-01,C,C,6
BZ,2014-06-01,D,D,2
BZ,2014-07-01,A,A,22
BZ,2014-07-01,A,BBB,1
BZ,2014-07-01,AAA,AAA,6
BZ,2014-07-01,B,B,6
BZ,2014-07-01,BB,BB,36
BZ,2014-07-01,BBB,BBB,28
BZ,2014-07-01,C,C,6
BZ,2014-07-01,D,D,2
BZ,2014-08-01,A,A,22
BZ,2014-08-01,AAA,AAA,6
BZ,2014-08-01,B,B,6
BZ,2014-08-01,BB,BB,36
BZ,2014-08-01,BBB,A,1
BZ,2014-08-01,BBB,BBB,28
BZ,2014-08-01,C,C,6
BZ,2014-08-01,D,D,2
BZ,2014-09-01,A,A,22
BZ,2014-09-01,A,BBB,1
BZ,2014-09-01,AAA,AAA,6
BZ,2014-09-01,B,B,6
BZ,2014-09-01,BB,B,1
BZ,2014-09-01,BB,BB,34
BZ,2014-09-01,BBB,BBB,28
BZ,2014-09-01,C,C,6
BZ,2014-09-01,D,D,2
BZ,2014-10-01,A,A,30
BZ,2014-10-01,AAA,AAA,6
BZ,2014-10-01,B,B,14
BZ,2014-10-01,BB,BB,36
BZ,2014-10-01,BBB,BBB,34
BZ,2014-10-01,C,C,8
BZ,2014-10-01,D,D,2
BZ,2014-11-01,A,A,34
BZ,2014-11-01,AAA,AAA,6
BZ,2014-11-01,B,B,14
BZ,2014-11-01,BB,BB,36
BZ,2014-11-01,BBB,BB,1
BZ,2014-11-01,BBB,BBB,34
BZ,2014-11-01,C,C,8
BZ,2014-11-01,D,D,2
BZ,2014-12-01,A,A,32
BZ,2014-12-01,A,BBB,1
BZ,2014-12-01,AAA,AAA,6
BZ,2014-12-01,B,B,14
BZ,2014-12-01,BB,B,1
BZ,2014-12-01,BB,BB,36
BZ,2014-12-01,BBB,BB,2
BZ,2014-12-01,BBB,BBB,30
BZ,2014-12-01,C,C,8
BZ,2014-12-01,D,D,2
BZ,2015-01-01,A,A,32
BZ,2015-01-01,AAA,A,2
BZ,2015-01-01,AAA,AAA,2
BZ,2015-01-01,B,B,16
BZ,2015-01-01,B,C,1
BZ,2015-01-01,BB,B,1
BZ,2015-01-01,BB,BB,38
BZ,2015-01-01,BBB,BBB,32
BZ,2015-01-01,C,C,8
BZ,2015-01-01,D,D,2
BZ,2015-02-01,A,A,32
BZ,2015-02-01,A,BBB,2
BZ,2015-02-01,AAA,A,1
BZ,2015-02-01,AAA,AAA,0
BZ,2015-02-01,B,B,18
BZ,2015-02-01,BB,BB,36
BZ,2015-02-01,BB,BBB,1
BZ,2015-02-01,BBB,BBB,32
BZ,2015-02-01,C,C,10
BZ,2015-02-01,D,D,2
BZ,2015-03-01,A,A,28
BZ,2015-03-01,A,BBB,3
BZ,2015-03-01,B,B,18
BZ,2015-03-01,BB,BB,34
BZ,2015-03-01,BB,BBB,1
BZ,2015-03-01,BBB,BB,2
BZ,2015-03-01,BBB,BBB,34
BZ,2015-03-01,C,C,10
BZ,2015-03-01,D,D,2
BZ,2015-04-01,A,A,26
BZ,2015-04-01,A,BBB,1
BZ,2015-04-01,B,B,18
BZ,2015-04-01,BB,BB,38
BZ,2015-04-01,BBB,BB,2
BZ,2015-04-01,BBB,BBB,38
BZ,2015-04-01,C,C,10
BZ,2015-04-01,D,D,2
BZ,2015-05-01,A,A,26
BZ,2015-05-01,B,B,18
BZ,2015-05-01,BB,BB,42
BZ,2015-05-01,BBB,BBB,40
BZ,2015-05-01,C,C,12
BZ,2015-05-01,D,D,2
BZ,2015-06-01,A,A,26
BZ,2015-06-01,B,B,18
BZ,2015-06-01,BB,B,2
BZ,2015-06-01,BB,BB,38
BZ,2015-06-01,BBB,BBB,40
BZ,2015-06-01,C,C,12
BZ,2015-06-01,D,D,2
BZ,2015-07-01,A,A,26
BZ,2015-07-01,B,B,24
BZ,2015-07-01,BB,BB,38
BZ,2015-07-01,BBB,BB,2
BZ,2015-07-01,BBB,BBB,36
BZ,2015-07-01,C,C,12
BZ,2015-07-01,D,D,2
BZ,2015-08-01,A,A,20
BZ,2015-08-01,A,BBB,3
BZ,2015-08-01,B,B,16
BZ,2015-08-01,B,C,4
BZ,2015-08-01,BB,B,1
BZ,2015-08-01,BB,BB,40
BZ,2015-08-01,BBB,BB,4
BZ,2015-08-01,BBB,BBB,28
BZ,2015-08-01,C,C,10
BZ,2015-08-01,C,D,1
BZ,2015-08-01,D,D,2
BZ,2015-09-01,A,A,18
BZ,2015-09-01,A,BBB,1
BZ,2015-09-01,B,B,18
BZ,2015-09-01,BB,BB,48
BZ,2015-09-01,BBB,BB,1
BZ,2015-09-01,BBB,BBB,32
BZ,2015-09-01,C,C,18
BZ,2015-09-01,D,D,4
BZ,2015-10-01,A,A,18
BZ,2015-10-01,B,B,18
BZ,2015-10-01,BB,BB,50
BZ,2015-10-01,BBB,BB,1
BZ,2015-10-01,BBB,BBB,34
BZ,2015-10-01,C,C,16
BZ,2015-10-01,C,D,1
BZ,2015-10-01,D,D,4
BZ,2015-11-01,A,A,14
BZ,2015-11-01,A,BBB,2
BZ,2015-11-01,B,B,14
BZ,2015-11-01,B,C,2
BZ,2015-11-01,BB,B,4
BZ,2015-11-01,BB,BB,42
BZ,2015-11-01,BB,BBB,1
BZ,2015-11-01,BBB,BB,2
BZ,2015-11-01,BBB,BBB,30
BZ,2015-11-01,C,C,16
BZ,2015-11-01,D,D,6
BZ,2015-12-01,A,A,14
BZ,2015-12-01,B,B,22
BZ,2015-12-01,BB,BB,46
BZ,2015-12-01,BBB,BB,1
BZ,2015-12-01,BBB,BBB,34
BZ,2015-12-01,C,C,20
BZ,2015-12-01,D,D,6
BZ,2016-01-01,A,A,12
BZ,2016-01-01,A,BBB,1
BZ,2016-01-01,B,B,22
BZ,2016-01-01,BB,B,1
BZ,2016-01-01,BB,BB,46
BZ,2016-01-01,BBB,BBB,34
BZ,2016-01-01,C,C,18
BZ,2016-01-01,C,D,1
BZ,2016-01-01,D,D,6
BZ,2016-02-01,A,A,10
BZ,2016-02-01,A,BBB,1
BZ,2016-02-01,B,B,18
BZ,2016-02-01,B,C,3
BZ,2016-02-01,BB,B,3
BZ,2016-02-01,BB,BB,40
BZ,2016-02-01,BBB,BBB,36
BZ,2016-02-01,C,C,18
BZ,2016-02-01,D,D,8
BZ,2016-03-01,A,A,10
BZ,2016-03-01,B,B,24
BZ,2016-03-01,B,C,1
BZ,2016-03-01,BB,BB,38
BZ,2016-03-01,BB,BBB,1
BZ,2016-03-01,BBB,BB,1
BZ,2016-03-01,BBB,BBB,36
BZ,2016-03-01,C,C,24
BZ,2016-03-01,D,D,8
BZ,2016-04-01,A,A,10
BZ,2016-04-01,B,B,24
BZ,2016-04-01,BB,BB,40
BZ,2016-04-01,BBB,BB,1
BZ,2016-04-01,BBB,BBB,36
BZ,2016-04-01,C,C,26
BZ,2016-04-01,D,D,8
BZ,2016-05-01,A,A,8
BZ,2016-05-01,A,BBB,1
BZ,2016-05-01,B,B,24
BZ,2016-05-01,BB,B,1
BZ,2016-05-01,BB,BB,44
BZ,2016-05-01,BBB,BB,1
BZ,2016-05-01,BBB,BBB,38
BZ,2016-05-01,C,C,24
BZ,2016-05-01,C,D,1
BZ,2016-05-01,D,D,8
BZ,2016-06-01,A,A,8
BZ,2016-06-01,B,B,24
BZ,2016-06-01,B,BBB,1
BZ,2016-06-01,BB,A,4
BZ,2016-06-01,BB,B,1
BZ,2016-06-01,BB,BB,36
BZ,2016-06-01,BBB,A,1
BZ,2016-06-01,BBB,BBB,38
BZ,2016-06-01,C,BB,1
BZ,2016-06-01,C,BBB,1
BZ,2016-06-01,C,C,20
BZ,2016-06-01,D,D,10
BZ,2016-07-01,A,A,24
BZ,2016-07-01,B,B,44
BZ,2016-07-01,BB,B,1
BZ,2016-07-01,BB,BB,60
BZ,2016-07-01,BB,BBB,1
BZ,2016-07-01,BBB,B,1
BZ,2016-07-01,BBB,BB,1
BZ,2016-07-01,BBB,BBB,46
BZ,2016-07-01,C,C,26
BZ,2016-07-01,D,D,10
BZ,2016-08-01,A,A,22
BZ,2016-08-01,A,BB,1
BZ,2016-08-01,B,B,48
BZ,2016-08-01,BB,BB,62
BZ,2016-08-01,BB,C,1
BZ,2016-08-01,BBB,BB,1
BZ,2016-08-01,BBB,BBB,44
BZ,2016-08-01,BBB,C,1
BZ,2016-08-01,C,B,1
BZ,2016-08-01,C,C,24
BZ,2016-08-01,D,D,10
BZ,2016-09-01,A,A,20
BZ,2016-09-01,A,BB,1
BZ,2016-09-01,B,B,48
BZ,2016-09-01,B,BB,1
BZ,2016-09-01,BB,BB,66
BZ,2016-09-01,BBB,BBB,44
BZ,2016-09-01,C,C,28
BZ,2016-09-01,D,D,10
BZ,2016-10-01,A,A,18
BZ,2016-10-01,A,BB,1
BZ,2016-10-01,B,B,48
BZ,2016-10-01,BB,BB,70
BZ,2016-10-01,BBB,BBB,44
BZ,2016-10-01,C,C,28
BZ,2016-10-01,D,D,10
BZ,2016-11-01,A,A,18
BZ,2016-11-01,B,B,46
BZ,2016-11-01,B,C,1
BZ,2016-11-01,BB,BB,70
BZ,2016-11-01,BB,BBB,1
BZ,2016-11-01,BBB,BBB,44
BZ,2016-11-01,C,C,28
BZ,2016-11-01,D,D,10
BZ,2016-12-01,A,A,18
BZ,2016-12-01,B,B,46
BZ,2016-12-01,BB,BB,70
BZ,2016-12-01,BBB,BBB,46
BZ,2016-12-01,C,C,30
BZ,2016-12-01,D,D,10
BZ,2017-01-01,A,A,18
BZ,2017-01-01,B,B,46
BZ,2017-01-01,BB,BB,70
BZ,2017-01-01,BBB,BBB,46
BZ,2017-01-01,C,C,30
BZ,2017-01-01,D,D,10
BZ,2017-02-01,A,A,18
BZ,2017-02-01,B,B,44
BZ,2017-02-01,B,BB,1
BZ,2017-02-01,BB,BB,68
BZ,2017-02-01,BB,BBB,1
BZ,2017-02-01,BBB,BBB,46
BZ,2017-02-01,C,C,30
BZ,2017-02-01,D,D,10
BZ,2017-03-01,A,A,18
BZ,2017-03-01,B,B,44
BZ,2017-03-01,BB,BB,70
BZ,2017-03-01,BBB,BBB,48
BZ,2017-03-01,C,C,30
BZ,2017-03-01,D,D,10
BZ,2017-04-01,A,A,18
BZ,2017-04-01,B,B,42
BZ,2017-04-01,B,BB,1
BZ,2017-04-01,BB,BB,70
BZ,2017-04-01,BB,BBB,1
BZ,2017-04-01,BBB,BBB,48
BZ,2017-04-01,C,B,2
BZ,2017-04-01,C,C,26
BZ,2017-04-01,D,D,10
BZ,2017-05-01,A,A,18
BZ,2017-05-01,B,B,38
BZ,2017-05-01,B,BB,4
BZ,2017-05-01,BB,BB,72
BZ,2017-05-01,BBB,BBB,50
BZ,2017-05-01,C,B,1
BZ,2017-05-01,C,C,24
BZ,2017-05-01,D,D,10
BZ,2017-06-01,A,A,18
BZ,2017-06-01,B,B,34
BZ,2017-06-01,B,BB,3
BZ,2017-06-01,BB,BB,76
BZ,2017-06-01,BB,BBB,2
BZ,2017-06-01,BBB,BB,1
BZ,2017-06-01,BBB,BBB,48
BZ,2017-06-01,C,C,24
BZ,2017-06-01,D,D,10
BZ,2017-07-01,A,A,18
BZ,2017-07-01,B,B,28
BZ,2017-07-01,B,BB,2
BZ,2017-07-01,B,C,1
BZ,2017-07-01,BB,BB,84
BZ,2017-07-01,BBB,BBB,54
BZ,2017-07-01,C,B,1
BZ,2017-07-01,C,C,22
BZ,2017-07-01,D,D,10
BZ,2017-08-01,A,A,18
BZ,2017-08-01,B,B,30
BZ,2017-08-01,BB,BB,88
BZ,2017-08-01,BBB,BBB,54
BZ,2017-08-01,C,C,24
BZ,2017-08-01,D,D,10
BZ,2017-09-01,A,A,18
BZ,2017-09-01,B,B,28
BZ,2017-09-01,B,BB,1
BZ,2017-09-01,BB,B,1
BZ,2017-09-01,BB,BB,82
BZ,2017-09-01,BB,BBB,2
BZ,2017-09-01,BBB,A,2
BZ,2017-09-01,BBB,BBB,50
BZ,2017-09-01,C,C,22
BZ,2017-09-01,C,D,1
BZ,2017-09-01,D,D,10
BZ,2017-10-01,A,A,22
BZ,2017-10-01,B,B,28
BZ,2017-10-01,B,BB,1
BZ,2017-10-01,BB,BB,78
BZ,2017-10-01,BB,BBB,3
BZ,2017-10-01,BBB,A,1
BZ,2017-10-01,BBB,BBB,52
BZ,2017-10-01,C,C,22
BZ,2017-10-01,D,D,12
BZ,2017-11-01,A,A,24
BZ,2017-11-01,B,B,26
BZ,2017-11-01,B,BB,1
BZ,2017-11-01,BB,BB,78
BZ,2017-11-01,BB,BBB,1
BZ,2017-11-01,BBB,BBB,58
BZ,2017-11-01,C,B,1
BZ,2017-11-01,C,C,20
BZ,2017-11-01,D,D,12
BZ,2017-12-01,A,A,24
BZ,2017-12-01,B,B,26
BZ,2017-12-01,B,BB,1
BZ,2017-12-01,BB,BB,66
BZ,2017-12-01,BB,BBB,8
BZ,2017-12-01,BBB,A,2
BZ,2017-12-01,BBB,BBB,58
BZ,2017-12-01,C,B,2
BZ,2017-12-01,C,C,16
BZ,2017-12-01,D,D,12
BZ,2018-01-01,A,A,28
BZ,2018-01-01,B,B,30
BZ,2018-01-01,BB,BB,66
BZ,2018-01-01,BB,BBB,1
BZ,2018-01-01,BBB,BBB,74
BZ,2018-01-01,C,C,16
BZ,2018-01-01,D,D,12
BZ,2018-02-01,A,A,28
BZ,2018-02-01,B,B,30
BZ,2018-02-01,BB,BB,64
BZ,2018-02-01,BB,BBB,1
BZ,2018-02-01,BBB,BBB,76
BZ,2018-02-01,C,C,16
BZ,2018-02-01,D,D,12
BZ,2018-03-01,A,A,28
BZ,2018-03-01,B,B,30
BZ,2018-03-01,BB,BB,62
BZ,2018-03-01,BB,BBB,1
BZ,2018-03-01,BBB,BB,1
BZ,2018-03-01,BBB,BBB,76
BZ,2018-03-01,C,C,16
BZ,2018-03-01,D,D,12
BZ,2018-04-01,A,A,28
BZ,2018-04-01,B,B,30
BZ,2018-04-01,BB,BB,62
BZ,2018-04-01,BB,BBB,1
BZ,2018-04-01,BBB,BBB,78
BZ,2018-04-01,C,C,16
BZ,2018-04-01,D,D,12
BZ,2018-05-01,A,A,28
BZ,2018-05-01,B,B,30
BZ,2018-05-01,BB,BB,60
BZ,2018-05-01,BB,BBB,1
BZ,2018-05-01,BBB,BBB,80
BZ,2018-05-01,C,C,16
BZ,2018-05-01,D,D,12
BZ,2018-06-01,A,A,28
BZ,2018-06-01,B,B,28
BZ,2018-06-01,B,BB,1
BZ,2018-06-01,BB,BB,58
BZ,2018-06-01,BB,BBB,1
BZ,2018-06-01,BBB,BBB,82
BZ,2018-06-01,C,B,1
BZ,2018-06-01,C,C,14
BZ,2018-06-01,D,D,12
BZ,2018-07-01,A,A,28
BZ,2018-07-01,B,B,30
BZ,2018-07-01,BB,BB,60
BZ,2018-07-01,BBB,BBB,84
BZ,2018-07-01,C,B,1
BZ,2018-07-01,C,C,12
BZ,2018-07-01,D,D,12
BZ,2018-08-01,A,A,28
BZ,2018-08-01,B,B,32
BZ,2018-08-01,BB,BB,60
BZ,2018-08-01,BBB,A,1
BZ,2018-08-01,BBB,BBB,82
BZ,2018-08-01,C,C,12
BZ,2018-08-01,D,D,12
BZ,2018-09-01,A,A,28
BZ,2018-09-01,A,BBB,1
BZ,2018-09-01,B,B,34
BZ,2018-09-01,BB,B,1
BZ,2018-09-01,BB,BB,58
BZ,2018-09-01,BBB,BB,2
BZ,2018-09-01,BBB,BBB,78
BZ,2018-09-01,C,C,12
BZ,2018-09-01,D,D,12
BZ,2018-10-01,A,A,28
BZ,2018-10-01,B,B,36
BZ,2018-10-01,BB,BB,62
BZ,2018-10-01,BBB,BBB,80
BZ,2018-10-01,C,C,12
BZ,2018-10-01,D,D,12
BZ,2018-11-01,A,A,28
BZ,2018-11-01,B,B,36
BZ,2018-11-01,BB,BB,64
BZ,2018-11-01,BBB,A,1
BZ,2018-11-01,BBB,BBB,78
BZ,2018-11-01,C,C,12
BZ,2018-11-01,D,D,12
BZ,2018-12-01,A,A,30
BZ,2018-12-01,B,B,36
BZ,2018-12-01,BB,BB,64
BZ,2018-12-01,BBB,BBB,78
BZ,2018-12-01,C,C,12
BZ,2018-12-01,D,D,12
BZ,2019-01-01,A,A,30
BZ,2019-01-01,B,B,36
BZ,2019-01-01,BB,BB,64
BZ,2019-01-01,BBB,BBB,78
BZ,2019-01-01,C,C,10
BZ,2019-01-01,C,D,1
BZ,2019-01-01,D,D,12
BZ,2019-02-01,A,A,28
BZ,2019-02-01,A,BBB,1
BZ,2019-02-01,B,B,36
BZ,2019-02-01,BB,BB,66
BZ,2019-02-01,BBB,BBB,78
BZ,2019-02-01,C,C,10
BZ,2019-02-01,D,D,14
BZ,2019-03-01,A,A,28
BZ,2019-03-01,B,B,36
BZ,2019-03-01,BB,BB,66
BZ,2019-03-01,BBB,BBB,80
BZ,2019-03-01,C,C,10
BZ,2019-03-01,D,D,14
BZ,2019-04-01,A,A,28
BZ,2019-04-01,B,B,40
BZ,2019-04-01,BB,BB,66
BZ,2019-04-01,BBB,BBB,80
BZ,2019-04-01,C,C,12
BZ,2019-04-01,D,D,14
BZ,2019-05-01,A,A,28
BZ,2019-05-01,B,B,40
BZ,2019-05-01,BB,B,1
BZ,2019-05-01,BB,BB,60
BZ,2019-05-01,BB,BBB,2
BZ,2019-05-01,BBB,BB,1
BZ,2019-05-01,BBB,BBB,78
BZ,2019-05-01,C,C,12
BZ,2019-05-01,D,D,14
BZ,2019-06-01,A,A,28
BZ,2019-06-01,B,B,42
BZ,2019-06-01,BB,B,2
BZ,2019-06-01,BB,BB,58
BZ,2019-06-01,BBB,BBB,82
BZ,2019-06-01,C,C,12
BZ,2019-06-01,D,D,14
BZ,2019-07-01,A,A,28
BZ,2019-07-01,AAA,AAA,2
BZ,2019-07-01,B,B,46
BZ,2019-07-01,BB,BB,60
BZ,2019-07-01,BBB,BB,1
BZ,2019-07-01,BBB,BBB,80
BZ,2019-07-01,C,C,12
BZ,2019-07-01,D,D,14
BZ,2019-08-01,A,A,28
BZ,2019-08-01,AAA,AAA,2
BZ,2019-08-01,B,B,46
BZ,2019-08-01,B,BB,1
BZ,2019-08-01,BB,BB,60
BZ,2019-08-01,BB,BBB,1
BZ,2019-08-01,BBB,A,1
BZ,2019-08-01,BBB,BBB,78
BZ,2019-08-01,C,C,12
BZ,2019-08-01,D,D,14
BZ,2019-09-01,A,A,28
BZ,2019-09-01,A,BBB,1
BZ,2019-09-01,AAA,AAA,2
BZ,2019-09-01,B,B,48
BZ,2019-09-01,BB,BB,62
BZ,2019-09-01,BBB,BB,1
BZ,2019-09-01,BBB,BBB,78
BZ,2019-09-01,C,C,10
BZ,2019-09-01,C,D,1
BZ,2019-09-01,D,D,14
BZ,2019-10-01,A,A,26
BZ,2019-10-01,A,BBB,1
BZ,2019-10-01,AAA,AAA,2
BZ,2019-10-01,B,B,48
BZ,2019-10-01,BB,BB,64
BZ,2019-10-01,BBB,BBB,80
BZ,2019-10-01,C,C,10
BZ,2019-10-01,D,D,16
BZ,2019-11-01,A,A,22
BZ,2019-11-01,A,BBB,2
BZ,2019-11-01,AAA,AAA,2
BZ,2019-11-01,B,B,48
BZ,2019-11-01,BB,B,1
BZ,2019-11-01,BB,BB,62
BZ,2019-11-01,BBB,BBB,82
BZ,2019-11-01,C,C,10
BZ,2019-11-01,D,D,16
BZ,2019-12-01,A,A,22
BZ,2019-12-01,AAA,AAA,2
BZ,2019-12-01,B,B,52
BZ,2019-12-01,BB,BB,62
BZ,2019-12-01,BBB,BBB,86
BZ,2019-12-01,C,C,10
BZ,2019-12-01,D,D,16
BZ,2020-01-01,A,A,22
BZ,2020-01-01,AAA,AAA,2
BZ,2020-01-01,B,B,52
BZ,2020-01-01,BB,BB,62
BZ,2020-01-01,BBB,BBB,86
BZ,2020-01-01,C,C,10
BZ,2020-01-01,D,D,16
BZ,2020-02-01,A,A,22
BZ,2020-02-01,AAA,AAA,2
BZ,2020-02-01,B,B,50
BZ,2020-02-01,B,C,1
BZ,2020-02-01,BB,BB,64
BZ,2020-02-01,BBB,BBB,86
BZ,2020-02-01,C,C,10
BZ,2020-02-01,D,D,16
BZ,2020-03-01,A,A,18
BZ,2020-03-01,A,BBB,2
BZ,2020-03-01,AAA,AAA,2
BZ,2020-03-01,B,B,38
BZ,2020-03-01,B,C,6
BZ,2020-03-01,BB,B,5
BZ,2020-03-01,BB,BB,52
BZ,2020-03-01,BB,BBB,1
BZ,2020-03-01,BBB,BB,6
BZ,2020-03-01,BBB,BBB,74
BZ,2020-03-01,C,C,12
BZ,2020-03-01,D,D,16
BZ,2020-04-01,A,A,14
BZ,2020-04-01,A,BBB,2
BZ,2020-04-01,AAA,AAA,2
BZ,2020-04-01,B,B,34
BZ,2020-04-01,B,C,7
BZ,2020-04-01,BB,B,7
BZ,2020-04-01,BB,BB,50
BZ,2020-04-01,BBB,BB,11
BZ,2020-04-01,BBB,BBB,58
BZ,2020-04-01,C,C,24
BZ,2020-04-01,D,D,16
BZ,2020-05-01,A,A,14
BZ,2020-05-01,AAA,AAA,2
BZ,2020-05-01,B,B,52
BZ,2020-05-01,BB,B,2
BZ,2020-05-01,BB,BB,72
BZ,2020-05-01,BBB,BB,3
BZ,2020-05-01,BBB,BBB,56
BZ,2020-05-01,C,C,40
BZ,2020-05-01,D,D,16
BZ,2020-06-01,A,A,14
BZ,2020-06-01,AAA,AAA,2
BZ,2020-06-01,B,B,54
BZ,2020-06-01,B,C,1
BZ,2020-06-01,BB,BB,76
BZ,2020-06-01,BB,BBB,1
BZ,2020-06-01,BBB,BBB,56
BZ,2020-06-01,C,C,38
BZ,2020-06-01,C,D,1
BZ,2020-06-01,D,D,16
BZ,2020-07-01,A,A,20
BZ,2020-07-01,AAA,AAA,4
BZ,2020-07-01,B,B,58
BZ,2020-07-01,BB,B,1
BZ,2020-07-01,BB,BB,74
BZ,2020-07-01,BBB,BBB,60
BZ,2020-07-01,C,C,36
BZ,2020-07-01,C,D,2
BZ,2020-07-01,D,D,18
BZ,2020-08-01,A,A,20
BZ,2020-08-01,AAA,AAA,4
BZ,2020-08-01,B,B,56
BZ,2020-08-01,B,C,4
BZ,2020-08-01,BB,B,2
BZ,2020-08-01,BB,BB,72
BZ,2020-08-01,BBB,A,2
BZ,2020-08-01,BBB,BB,1
BZ,2020-08-01,BBB,BBB,58
BZ,2020-08-01,C,C,42
BZ,2020-08-01,D,D,24
BZ,2020-09-01,A,A,24
BZ,2020-09-01,AAA,AAA,4
BZ,2020-09-01,B,B,58
BZ,2020-09-01,B,C,1
BZ,2020-09-01,BB,B,3
BZ,2020-09-01,BB,BB,64
BZ,2020-09-01,BB,BBB,2
BZ,2020-09-01,BBB,BB,1
BZ,2020-09-01,BBB,BBB,56
BZ,2020-09-01,C,C,50
BZ,2020-09-01,D,D,24
BZ,2020-10-01,A,A,24
BZ,2020-10-01,AAA,AAA,4
BZ,2020-10-01,B,B,62
BZ,2020-10-01,B,BB,1
BZ,2020-10-01,BB,B,1
BZ,2020-10-01,BB,BB,64
BZ,2020-10-01,BBB,BBB,60
BZ,2020-10-01,C,C,52
BZ,2020-10-01,D,D,24
BZ,2020-11-01,A,A,24
BZ,2020-11-01,AAA,AAA,4
BZ,2020-11-01,B,B,64
BZ,2020-11-01,BB,BB,62
BZ,2020-11-01,BB,BBB,2
BZ,2020-11-01,BBB,BB,2
BZ,2020-11-01,BBB,BBB,56
BZ,2020-11-01,C,C,52
BZ,2020-11-01,D,D,24
BZ,2020-12-01,A,A,24
BZ,2020-12-01,AAA,AAA,4
BZ,2020-12-01,B,B,64
BZ,2020-12-01,BB,B,1
BZ,2020-12-01,BB,BB,60
BZ,2020-12-01,BB,BBB,2
BZ,2020-12-01,BBB,BBB,60
BZ,2020-12-01,C,B,2
BZ,2020-12-01,C,C,48
BZ,2020-12-01,D,D,24
BZ,2021-01-01,A,A,24
BZ,2021-01-01,AAA,AAA,4
BZ,2021-01-01,B,B,70
BZ,2021-01-01,BB,BB,60
BZ,2021-01-01,BBB,BBB,64
BZ,2021-01-01,C,C,48
BZ,2021-01-01,D,D,24
BZ,2021-02-01,A,A,24
BZ,2021-02-01,AAA,AAA,4
BZ,2021-02-01,B,B,70
BZ,2021-02-01,BB,BB,60
BZ,2021-02-01,BBB,BB,1
BZ,2021-02-01,BBB,BBB,62
BZ,2021-02-01,C,C,48
BZ,2021-02-01,D,D,24
BZ,2021-03-01,A,A,24
BZ,2021-03-01,AAA,AAA,4
BZ,2021-03-01,B,B,68
BZ,2021-03-01,B,BB,1
BZ,2021-03-01,BB,BB,62
BZ,2021-03-01,BBB,A,1
BZ,2021-03-01,BBB,BB,1
BZ,2021-03-01,BBB,BBB,58
BZ,2021-03-01,C,B,1
BZ,2021-03-01,C,C,44
BZ,2021-03-01,C,D,1
BZ,2021-03-01,D,D,24
BZ,2021-04-01,A,A,26
BZ,2021-04-01,AAA,AAA,6
BZ,2021-04-01,B,B,70
BZ,2021-04-01,BB,B,1
BZ,2021-04-01,BB,BB,60
BZ,2021-04-01,BB,BBB,2
BZ,2021-04-01,BBB,BBB,58
BZ,2021-04-01,C,C,44
BZ,2021-04-01,D,D,26
BZ,2021-05-01,A,A,26
BZ,2021-05-01,AAA,AAA,6
BZ,2021-05-01,B,B,72
BZ,2021-05-01,BB,BB,60
BZ,2021-05-01,BBB,BBB,62
BZ,2021-05-01,C,C,46
BZ,2021-05-01,D,D,26
BZ,2021-06-01,A,A,24
BZ,2021-06-01,A,AAA,1
BZ,2021-06-01,AAA,AAA,6
