sector,year_quarter,z_t
services,2016-07-01,-0.06805568613271484
services,2016-10-01,-0.4938876937753097
services,2017-01-01,-0.4938876937753097
services,2017-04-01,0.4484623989151706
services,2017-07-01,0.5405060513214988
services,2017-10-01,0.5082907830047526
services,2018-01-01,0.5082907830047526
services,2018-04-01,-1.1469347837116546
services,2018-07-01,-1.377950978528024
services,2018-10-01,-1.4725411259904069
services,2019-01-01,-2.20350282321897
services,2019-04-01,-2.587476273866976
services,2019-07-01,-3.107195450608253
services,2019-10-01,-3.546860378953086
services,2020-01-01,-2.31366709786017
services,2020-04-01,-1.59439832923644
services,2020-07-01,-1.048117468110931
services,2020-10-01,-0.1026688673321423
services,2021-01-01,1.2211410654585462
services,2021-04-01,-1.82572856735421
services,2021-07-01,1.7991642486376154
services,2021-10-01,1.612559196223498
services,2022-01-01,-1.2184388931286436
services,2022-04-01,-1.293649336520252
services,2022-07-01,-1.840663638313176
services,2022-10-01,-1.840663638313176
services,2023-01-01,-2.7680345240756714
services_pro,2010-07-01,0.0
services_pro,2010-10-01,0.0
services_pro,2011-01-01,0.0
services_pro,2011-04-01,0.0
services_pro,2011-07-01,0.0
services_pro,2011-10-01,0.0
services_pro,2012-01-01,0.0
services_pro,2012-04-01,0.0
services_pro,2012-07-01,0.0
services_pro,2012-10-01,0.0
services_pro,2013-01-01,0.0
services_pro,2013-04-01,0.0
services_pro,2013-07-01,0.0
services_pro,2013-10-01,0.0
services_pro,2014-01-01,0.0
services_pro,2014-04-01,0.0
services_pro,2014-07-01,0.0
services_pro,2014-10-01,0.0
services_pro,2015-01-01,0.0
services_pro,2015-04-01,0.0
services_pro,2015-07-01,0.0
services_pro,2015-10-01,0.0
services_pro,2016-01-01,0.0
services_pro,2016-04-01,0.0
services_pro,2016-07-01,0.0
services_pro,2016-10-01,0.0
services_pro,2017-01-01,0.0
services_pro,2017-04-01,0.0
services_pro,2017-07-01,0.0
services_pro,2017-10-01,0.0
services_pro,2018-01-01,0.0
services_pro,2018-04-01,0.0
services_pro,2018-07-01,0.0
services_pro,2018-10-01,0.0
services_pro,2019-01-01,0.0
services_pro,2019-04-01,0.0
services_pro,2019-07-01,0.0
services_pro,2019-10-01,0.0
services_pro,2020-01-01,0.0
services_pro,2020-04-01,0.0
services_pro,2020-07-01,0.0
services_pro,2020-10-01,0.0
services_pro,2021-01-01,0.0
services_pro,2021-04-01,0.0
services_pro,2021-07-01,0.0
services_pro,2021-10-01,0.0
services_pro,2022-01-01,0.0
services_pro,2022-04-01,0.0
services_pro,2022-07-01,0.0
services_pro,2022-10-01,0.0
services_pro,2023-01-01,0.0
